_id,cate,clink,ilink,info,loc,name,point,rand
ObjectId(5d248a2c7a10db99e1b9952b),喜剧/动画/冒险,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg,https://movie.douban.com/subject/1297447/,冰河时期降至，动物们都急着迁徙到温暖的地方及储存食物。长毛象曼弗瑞德、树獭希德、剑齿虎迪亚戈为了帮助一个人类的婴儿回到父母身边，因而也掉了动物们迁徙的队伍。三只性格各异的动物，觉得集合力量帮助婴儿。一路上，善良的曼弗瑞德总觉得迪亚戈心怀鬼胎，想吃掉婴儿，互相猜疑。他们一起经历了无数艰难险阻，终于能够真诚相对。    当剑齿虎迪亚戈的同伴知道它身边正有一个婴儿，饥寒交迫的它们就想迪亚戈把婴儿交给它们当食物，迪亚戈已对可爱的小婴儿产生了感情，无法下手，而迪亚戈该如何选择呢？小婴儿又能否安全回到家中？,美国,冰川时代,8.5,145
ObjectId(5d248a2c7a10db99e1b9952d),喜剧/动画/冒险,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg,https://movie.douban.com/subject/1291578/,"    原始人咕噜一家六口在老爸Grug（尼古拉斯·凯奇NicolasCage配音）的庇护下生活。每天抢夺鸵鸟蛋为食，躲避野兽的追击，每晚听老爸叙述同一个故事，在山洞里过着一成不变的生活。大女儿Eep（艾玛·斯通EmmaStone配音）是一个和老爸性格截然相反的充满好奇心的女孩，她不满足一辈子留在这个小山洞里，一心想要追逐山洞外面的新奇世界。    没想到世界末日突然降临，山洞被毁，一家人被迫离开家园，展开一场全新的旅程。离开了居住了“一辈子”的山洞，展现在他们眼前的是一个崭新绚丽却又充满危险的新世界，到处都是食人的花草和叫不出名字的奇异鸟兽，一家人遇到了全所未有的危机。在旅途中，他们还遇到了游牧部落族人Guy（瑞恩·雷诺兹RyanReynolds配音），他有着超凡的创造力和革新思想，帮助咕噜一家躲过了重重困难，途中他还发明了很多“高科技”产品，...",美国,疯狂原始人,8.7,146
ObjectId(5d248a2c7a10db99e1b9952f),动作/科幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2063167557.jpg,https://movie.douban.com/subject/1907966/,1845年，尚年幼的维克多与詹姆斯兄弟俩在长辈之间一场突如其来争执中唤醒了自身的潜能，詹姆斯情急之下将陌生的生父杀死，自此兄弟两人流落战场，他们凭借不死不衰之身和野兽一般的天赋在各个时代的战争中大开杀戒，直到遇见史崔克少校并加入了他的异能人特殊部队。詹姆斯（休·杰克曼HughJackman饰）很快厌倦了对弱势者的杀戮，离开了团队和维克多（列维·施瑞博尔LievSchreiber饰），与女友凯拉隐居在山林中，做了一名伐木工人。六年后，詹姆斯惊闻昔日的超能力队友纷纷被杀害，而杀手正是哥哥维克多，不久连凯拉也遭其毒手，愤怒的詹姆斯与史崔克合作，将自己的身体改造，成为钢筋铁骨的“金刚狼”。金刚狼摆脱军方控制后，发誓要杀死维克多和史崔克为凯拉报仇……,美国,金刚狼,7.4,147
ObjectId(5d248a2c7a10db99e1b99531),喜剧/动画/家庭,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1158743783.jpg,https://movie.douban.com/subject/1792928/,小主人家境富裕，拥有一屋的玩具。其中他最爱的是牛仔玩偶胡迪，胡迪因此成为众玩具的“老大”。当小主人出门在外时，一屋的玩具自成世界，过着自己的生活。一天，小主人带回了一个新的玩意：太空战警巴斯光年。巴斯光年长相新奇，功能先进，令小主人爱不释手，威胁到了胡迪的地位。胡迪千方百计要赶走巴斯，一不小心二人一起掉出了房间窗口外，邻居的恶狗在狂吠，邻居的小孩是一个玩具虐待狂，胡迪巴斯能不能化敌为友，消灾解难？,美国,玩具总动员,8.4,148
ObjectId(5d248a2c7a10db99e1b99533),动作/科幻/冒险/灾难,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2185227574.jpg,https://movie.douban.com/subject/1291575/,拥有幸福美满生活的大兵福德·布罗迪（亚伦·泰勒-约翰逊AaronTaylor-Johnson饰），内心隐藏着一个挥之不去的阴影。15年前，他和父亲乔伊（布莱恩·科兰斯顿BryanCranston饰）、母亲桑德拉（朱丽叶·比诺什JulietteBinoche饰）生活在日本。父母供职于一座大型核电站。就在福德的爸爸生日当天，一场突如其来的灾难摧毁了核电站，他的母亲在灾难中丧生，语焉不详的政府隐瞒真相，以防止核辐射的名义封锁了该地区。但是乔伊却从种种异状觉察到反常之处，十五年来他一直试图揭开当天的灾难之谜，终于发现这一切都是由一只如山一般巨大的怪兽所引起。    怪兽哥斯拉从沉睡中苏醒，令人难以预测的灾难席卷而来……,美国/日本,哥斯拉,6.4,149
ObjectId(5d248a2c7a10db99e1b99535),动作/科幻/冒险,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2541662397.jpg,https://movie.douban.com/subject/2063914/,"    意图征服一切的霸天虎全员出击，塞伯坦即将陨落，B-127（迪伦·奥布莱恩DylanOBrien配音）临危受命前往地球。在1987年的加州，B-127不仅遭到特工伯恩斯（约翰·塞纳JohnCena饰演）的追捕，更被闪电（大卫·索博洛夫DavidSobolov配音）殴至重伤，语言模块和记忆模块严重受损。B-127变形为大众甲壳虫，被失去了父亲（蒂姆·马丁·格利森TimMartinGleason饰演）的查莉·沃森（海莉·斯坦菲尔德HaileeSteinfeld饰演）发现并开回家。查莉为B-127取名大黄蜂，双方成为亲密无间的好朋友。然而好景不长，反射弹（贾斯汀·塞洛克斯JustinTheroux配音）与粉碎（安吉拉·贝塞特AngelaBassett配音）追至地球，利用美国军方的卫星网络追踪到大黄蜂，并企图将霸天...",美国/中国大陆,大黄蜂,7.0,150
ObjectId(5d248a2c7a10db99e1b99537),剧情/家庭,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540513831.jpg,https://movie.douban.com/subject/26394152/,13岁的少女李玩，由于父母离异，与爷爷奶奶生活在一起。正处于青春期的她渴望了解、陪伴和爱。在“要听话”的中国式教育里，李玩也完成了属于她的“成人礼”。电影中，父亲希望通过一条宠物小狗完成与女儿的和解与沟通，李玩为狗取名“爱因斯坦”，暗潮涌动的青春因“爱因斯坦”意外走失，开启了它汹涌又无奈的成长之路。,中国大陆,狗十三,8.2,151
ObjectId(5d248a2c7a10db99e1b99539),剧情/音乐,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508925590.jpg,https://movie.douban.com/subject/25716096/,少女伊西亚（塞伊拉·沃西ZairaWasim饰）拥有着一副天生的好嗓子，对唱歌充满了热爱的她做梦都想成为一名歌星。然而，伊西亚生活在一个不自由的家庭之中，母亲娜吉玛（梅·维贾MeherVij饰）常常遭到性格爆裂独断专横的父亲法鲁克（拉杰·阿晶RajArjun饰）的拳脚相向，伊西亚知道，想让父亲支持自己的音乐梦想是完全不可能的事情。    某日，母亲卖掉了金项链给伊西亚买了一台电脑，很快，伊西亚便发现，虽然无法再现实里实现梦想，但是网络中存在着更广阔的舞台。伊西亚录制了一段蒙着脸自弹自唱的视屏上传到了优兔网上，没想到收获了异常热烈的反响，著名音乐人夏克提（阿米尔·汗AamirKhan饰）亦向她抛出了橄榄枝。,印度,神秘巨星,7.7,152
ObjectId(5d248a2c7a10db99e1b9953b),剧情/动作/奇幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1354436051.jpg,https://movie.douban.com/subject/26942674/,"    比尔博•巴金斯是100多岁的哈比人，住在故乡夏尔，生性喜欢冒险，在年轻时的一次探险经历中，他从怪物咕噜手中得到了至尊魔戒，这枚戒指是黑暗魔君索伦打造的至尊魔戒，拥有奴役世界的邪恶力量，能够统领其他几枚力量之戒，在3000年前的人类联盟和半兽人大军的战役中，联盟取得了胜利，并得到了至尊魔戒，数千年的辗转后，魔戒落到咕噜手中，被比尔博碰巧得到。    因为和魔戒的朝夕相处，比尔博的心性也受到了影响，在他111岁的生日宴会上，他决定把一切都留给侄子佛罗多(伊莱贾•伍德饰)，继续冒险。    比尔博的好朋友灰袍巫师甘道夫（伊恩•麦凯伦饰）知道至尊魔戒的秘密，同时，黑暗魔君索伦已经知道他的魔戒落在哈比族的手中。索伦正在重新建造要塞巴拉多，集结无数的半兽人，准备以大军夺取魔戒，并且征服全世界。    甘道夫说服佛罗多将魔戒护送到精灵王国瑞文希尔，佛罗多在好朋友山姆、皮平和梅...",新西兰/美国,指环王1：魔戒再现,9.0,153
ObjectId(5d248a2c7a10db99e1b9953d),剧情/动画/奇幻,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2361744534.jpg,https://movie.douban.com/subject/1291571/,所有活着的人类，都是海里一条巨大的鱼；出生的时候他们从海的此岸出发。他们的生命就像横越大海，有时相遇，有时分开……死的时候，他们便到了岸，各去各的世界。    四十五亿年前，这个星球上，只有一片汪洋大海，和一群古老的大鱼。在与人类世界平行的空间里，生活着一个规规矩矩、遵守秩序的族群，他们为神工作，掌管世界万物运行规律，也掌管人类的灵魂。他们的天空与人类世界的大海相连。他们既不是神，也不是人，他们是“其他人”。    十六岁生日那天，居住在“神之围楼”里的一个名叫椿（季冠霖配音）的女孩变作一条海豚到人间巡礼，被大海中的一张网困住，一个人类男孩因为救她而落入深海死去。为了报恩，为了让人类男孩复活，她需要在自己的世界里，历经种种困难与阻碍，帮助死后男孩的灵魂——一条拇指那么大的小鱼，成长为一条比鲸更巨大的鱼并回归大海。,中国大陆,大鱼海棠,6.7,154
ObjectId(5d248a2c7a10db99e1b9953f),剧情/奇幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2392444121.jpg,https://movie.douban.com/subject/5045678/,"    故事发生在1926年的纽约，彼时，麻鸡们对魔法师的抵制达到了最高峰，由玛丽露（萨曼莎·莫顿SamanthaMorton饰）所领导的反魔法组织活动频繁。与此同时，街头巷尾之中时时发生的种种灾难意外让魔法世界的存在离暴露仅有一线之隔，整个魔法部陷入了空前紧张的气氛之中。        就在这个节骨眼上，环游世界进行着研究神奇魔法动物之行动的魔法动物学家纽特（埃迪·雷德梅恩EddieRedmayne饰）抵达了纽约，他随身携带的魔法手提箱里，装着几十种他一路营救的魔法动物们，而他的一举一动，均处于隶属于魔法部的前傲罗蒂娜（凯瑟琳·沃特森KatherineWaterston饰）的监视之下。一场意外中，麻鸡雅各布（丹·福格勒DanFogler饰）误拿了纽特的手提箱，并且放出了藏在箱子里的魔法动物，为此，纽特、蒂娜、雅各布和蒂娜的妹妹奎妮（艾莉森·苏朵儿...",英国/美国,神奇动物在哪里,7.8,155
ObjectId(5d248a2c7a10db99e1b99541),喜剧/动画/歌舞/奇幻,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2166640945.jpg,https://movie.douban.com/subject/25726614/,"    在四面环海、风景如画的阿伦黛尔王国，生活着两位可爱美丽的小公主，艾莎和安娜。艾莎天生具有制造冰雪的能力，随着年龄的增长，她的能力越来越强，甚至险些夺走妹妹的生命。为此国王紧闭宫门，也中断了两姐妹的联系。悲哀的海难过后，艾莎（伊迪娜·门泽尔IdinaMenzel配音）终于到了加冕的年龄，各国王公齐来祝贺。艾莎战战兢兢，唯恐被人识破隐藏了多年的秘密。然而当听说安娜（克里斯汀·贝尔KristenBell配音）将要和初次见面的南埃尔斯王子汉斯（圣蒂诺·方塔纳SantinoFontana配音）结婚时，依然情绪失控露出了马脚。在此之后她逃到山中，构建了属于自己的冰雪王国，而阿伦黛尔也陷入可怕的寒冷之中。    安娜独自来到山中，在山民克斯托夫（乔纳森·格罗夫JonathanGroff配音）的帮助下总算来到姐姐的宫殿，她能否让国家重新找回失落的...",美国,冰雪奇缘,8.3,156
ObjectId(5d248a2c7a10db99e1b99543),剧情/悬疑/奇幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg,https://movie.douban.com/subject/4202982/,当又一次和伏地魔（拉尔夫·费因斯RalphFiennes饰）的意识连通，哈利·波特（丹尼尔·雷德克里夫DanielRadcliffe饰）断定最后一件魂器藏在霍格沃茨，于是和罗恩（鲁伯特·格林特RupertGrint饰）、赫敏（艾玛·沃森EmmaWatson饰）一同返回阴云密布的学校。在好友们的帮助下，他们成功驱逐了斯内普（艾伦·瑞克曼AlanRickman饰），然而觉察到哈利目的的伏地魔则率领徒众向霍格沃茨逼近。食死徒、摄魂怪、巨人疯狂涌入这所有着悠久历史的魔法学校，正邪决战旋即爆发，一时间血雨腥风，死伤无数。从斯内普的眼泪中，哈利不仅了解到父辈的故事，也证实了藏缅于他体内最后的秘密。在此之后，他也和伏地魔迎来了最后的对决……    本片根据英国作家J.K.罗琳的同名原著改编，也是“哈利·波特”系列影片的完结篇。,美国/英国,哈利·波特与死亡圣器(下),8.7,157
ObjectId(5d248a2c7a10db99e1b99545),剧情/传记/历史,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg,https://movie.douban.com/subject/3011235/,溥仪（尊龙饰）的一生在电影中娓娓道来。他从三岁起登基，年幼的眼光中只有大臣身上的一只蝈蝈，江山在他心中只是一个不明所以的名词。长大了，他以为可以变革，却被太监一把烧了朝廷账本。他以为是大清江山的主人，却做了日本人的傀儡。    解放后，他坐上了从俄国回来的火车，身边是押送监视他的解放军。他猜测自己难逃一死，便躲在狭小的卫生间里，割脉自杀。然而他没有死在火车上，命运的嘲笑还在等着他。文革的风风雨雨，在他身上留下了斑斑伤痕。,英国/意大利/中国大陆/法国,末代皇帝,9.2,158
